PAGINA,DESCRIPCION,PRECIO, PRECIO ,CORRECCIONES
95,"8342 (S,M,L) PANTALON",16.25, $13.00 
96,"8264 (S,M,L,XL) BLUSA",16.25, $13.00 
96,"7628 (7,9,11,13,15) JEANS",30.00, $24.00 
97,"8262 (S,M,L,XL) BLUSA",16.25, $13.00 
97,"8365 (S,M,L) PANTALON",15.00, $12.00 
98,"8274 (S,M,L,XL) BLUSA",15.00, $12.00 
98,"8366 (S,M,L) PANTALON",15.00, $12.00 
99,"8224 (S,M,L) BLUSA",15.00, $12.00 
99,"4926 (7,9,11,13,15) PANTALON",15.00, $12.00 
100,"8265 (S,M,L,XL) BLUSA",13.75, $11.00 
100,"8367 (S,M,L) PANTALON",15.00, $12.00 
101,"8283 (S,M,L,XL) BLUSA",15.00, $12.00 
101,"8341 (S,M,L) PANTALON",16.25, $13.00 
102,"8268 (S,M,L,XL) BLUSA",13.75, $11.00 ,
102,"6472 (S,M,L,XL) PANTALON",15.00, $12.00 ,
103,"8261 (S,M,L,XL) BLUSA",16.25, $13.00 ,
103,"6737 (S,M,L,XL) PANTALON",15.00, $12.00 ,
104,"2819 (S,M,L,XL) BLUSA",12.50, $10.00 ,
104,"8259 (0,1,3,5,7,9,11,13,15) JEANS",17.50, $14.00 ,
105,"8284 (S,M,L,XL) BLUSA",15.00, $12.00 ,
105,"8328 (S,M,L,XL) JEANS",20.00, $16.00 ,
106,4763 UNITALLA BLUSA,8.10, $6.00 ,
106,"8257 (0,1,3,5,7,9,11,13,15) JEANS",17.50, $14.00 ,
107,"3531 (S,M,L,XL) CORSETTE",42.50, $34.00 ,
107,"7342 (1,3,5,7,9,11,13,15) JEANS",17.50, $14.00 ,
108,"4063 (5,7,9,11,13,15) JEANS",20.00, $16.00 ,
108,"7349 (1,3,5,7,9,11) JEANS (catalogo no muestra codigo)",15.00, $12.00 ,SIN CODIGO EN EL CATALOGO
108,"7359 (0,1,3,5,11,13,15) JEANS",15.00, $12.00 ,
109,"7346 (1,3,5,11,15) JEANS",15.00, $12.00 ,
109,"7347 (0,1,3,13,15) JEANS",20.00, $14.00 ,BETTY JULIO 02 2015
109,"4061 (5,7,9,11,13,15) JEANS",20.00, $16.00 ,
110,"8246 (5,7,9,11,13,15) JEANS",20.00, $16.00 ,
110,"8247 (5,7,9,11,13,15) JEANS",20.00, $16.00 ,
110,"7628 (5,7,9,11,13,15) JEANS",30.00, $24.00 ,
111,"1405 (S,M,L,XL) JEANS",17.50, $14.00 ,
111,"4925 (5,7,9,11,13,15) JEANS",16.25, $13.00 ,
111,"4928 (7,9,11,13,15) JEANS",16.25, $13.00 ,
112,"4103 (5,7,9,11,13,15) JEANS",20.00, $16.00 ,
112,"4060 (5,7,9,11,13,15) JEANS",20.00, $16.00 ,
112,"7363 (5,7,9,11,13,15) JEANS",18.75, $15.00 ,
112,"8256 (0,1,3,5,7,9,11,13,15) JEANS",17.50, $14.00 ,
113,"8328 (S,M,L,XL) JEANS",20.00, $16.00 ,
113,"8329 (S,M,L,XL) JEANS",20.00, $16.00 ,
113,"4062 (5,7,9,11,13,15) JEANS",20.00, $16.00 ,
114,"8317 (S,M,L,XL) BLUSA",16.25, $13.00 ,
114,"8338 (S,M,L,XL) CAPRI",15.00, $12.00 
115,4363 UNITALLA BLUSA,8.10, $6.00 
115,"8330 (S,M,L,XL) CAPRI",17.50, $14.00 
116,"1135 (S,M,L,XL) CORSETTE",36.25, $29.00 
